variant_id,model_id,canonical_name,section,product_type,brand,model,variant_name,ram_gb,storage_gb,color,manufacturer_sku,gtin,manufacturer_url,source_status,created_at,updated_at
VAR-9AEAFA997A2B71,MOD-7AB661DEB25866,Granzia SoloFeed Digital breast pump,الأطفال والأمومة,شفاطات حليب,Granzia,SoloFeed,Digital breast pump,,,,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-082F129397612E,MOD-96C83167B8FB1D,La Frutta Double Chargeable Wearable Breast Pump Double wearable / includes 2 milk bags | 150 مل,الأطفال والأمومة,شفاطات حليب,La Frutta,Double Chargeable Wearable Breast Pump,Double wearable / includes 2 milk bags,,,,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-9407CCF9823D8A,MOD-AFE2C0114960B3,True Gold Manual Breast Pump Manual | Pink,الأطفال والأمومة,شفاطات حليب,True Gold,Manual Breast Pump,Manual,,,Pink,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-D6C34463D3D95F,MOD-9CBEBAF59B0C2C,True Gold Silicone Manual Breast Pump Manual silicone | 120 مل,الأطفال والأمومة,شفاطات حليب,True Gold,Silicone Manual Breast Pump,Manual silicone,,,,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-766F7BD39D7BF5,MOD-56904F89626DEE,Chicco Fully Twin Twin stroller | من الولادة؛ حد الوزن غير مذكور في مقتطف المصدر,الأطفال والأمومة,عربات أطفال,Chicco,Fully Twin,Twin stroller,,,,,8058664109043,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-474F15C75D803A,MOD-D7BC298AB9F6E5,Chicco Goody XPlus OneTouch folding | من الولادة حتى 4 سنوات | Dark Shadow,الأطفال والأمومة,عربات أطفال,Chicco,Goody XPlus,OneTouch folding,,,Dark Shadow,,8058664173051,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-1C39BF80A9FED7,MOD-1F1D494B62FCC1,Chicco Ohlala Twin Twin stroller | من الولادة حتى 15 كجم | Black,الأطفال والأمومة,عربات أطفال,Chicco,Ohlala Twin,Twin stroller,,,Black,,8058664125456,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-DBAE61EE5694DC,MOD-B8D02683F1EE63,GB Qbit+ Ultra-compact stroller | Night Blue,الأطفال والأمومة,عربات أطفال,GB,Qbit+,Ultra-compact stroller,,,Night Blue,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-0270D758EBA2D8,MOD-D8270939E55FB0,Joie Aire Twin Twin stroller | Blaise / Neo Black,الأطفال والأمومة,عربات أطفال,Joie,Aire Twin,Twin stroller,,,Blaise / Neo Black,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-302513700E4BC9,MOD-1FCE485103EEE3,Joie Litetrax 4 Multi-mode stroller | Shale,الأطفال والأمومة,عربات أطفال,Joie,Litetrax 4,Multi-mode stroller,,,Shale,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-555E9C6AFD8ABB,MOD-7CED9468EC908D,Joie Mirus Reversible stroller | من الولادة حتى 15 كجم / نحو 3 سنوات | Lychee,الأطفال والأمومة,عربات أطفال,Joie,Mirus,Reversible stroller,,,Lychee,,5056080610726,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-1C9906C86B5067,MOD-45261CBC7D7401,Joie Muze Stroller | Cranberry,الأطفال والأمومة,عربات أطفال,Joie,Muze,Stroller,,,Cranberry,,5056080608013,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-4223451AAC0E3D,MOD-6C88705F558F61,Joie Muze LX Stroller | Juniper,الأطفال والأمومة,عربات أطفال,Joie,Muze LX,Stroller,,,Juniper,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-1624E6277684F2,MOD-472DBD32BCFAA3,Joie Nitro LX Stroller | من الولادة حتى 15 كجم | Laurel,الأطفال والأمومة,عربات أطفال,Joie,Nitro LX,Stroller,,,Laurel,,5056080608617,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-ED86A980AC9316,MOD-983B77E6C67B6A,Joie Pact Pro Lightweight compact stroller | من الولادة حتى 22 كجم | Pebble,الأطفال والأمومة,عربات أطفال,Joie,Pact Pro,Lightweight compact stroller,,,Pebble,,5056080618029,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-C0CAE6BD89F453,MOD-983B77E6C67B6A,Joie Pact Pro Lightweight compact stroller | من الولادة حتى 22 كجم | Shale,الأطفال والأمومة,عربات أطفال,Joie,Pact Pro,Lightweight compact stroller,,,Shale,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-F338B83152FB05,MOD-9B881397A03482,Joie Versatrax Stroller | Shale,الأطفال والأمومة,عربات أطفال,Joie,Versatrax,Stroller,,,Shale,,5056080618166,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-54927B71306123,MOD-DD10F3E2CE64BB,Urbini Urbini Lightweight Stroller Travel system,الأطفال والأمومة,عربات أطفال,Urbini,Urbini Lightweight Stroller,Travel system,,,,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-23F98596279176,MOD-7E295C8EFF07C2,Chicco Akita Fix Group 1/2/3 | 12 شهرًا–12 سنة,الأطفال والأمومة,مقاعد سيارة للأطفال,Chicco,Akita Fix,Group 1/2/3,,,,,8058664125548,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-B8FDC7282FC236,MOD-0C752D44FEF9DD,Joie i-Level Signature Infant car seat | Eclipse,الأطفال والأمومة,مقاعد سيارة للأطفال,Joie,i-Level Signature,Infant car seat,,,Eclipse,,5056080612867,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-FA8461525EFBDF,MOD-7A0418E2743682,Joie i-Snug 2 Rearward-facing infant car seat | رضيع؛ القياس التفصيلي غير مذكور في مقتطف المصدر | Laurel,الأطفال والأمومة,مقاعد سيارة للأطفال,Joie,i-Snug 2,Rearward-facing infant car seat,,,Laurel,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-2F1362AFFC72BA,MOD-EC0BE63F0EDC8C,Joie Stages Group 0+/1/2 | من حديث الولادة إلى الطفل الصغير | Coal Black,الأطفال والأمومة,مقاعد سيارة للأطفال,Joie,Stages,Group 0+/1/2,,,Coal Black,,5056080605814,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-16FB73DAD70246,MOD-EC0BE63F0EDC8C,Joie Stages Group 0+/1/2 | من حديث الولادة إلى الطفل الصغير | Gray,الأطفال والأمومة,مقاعد سيارة للأطفال,Joie,Stages,Group 0+/1/2,,,Gray,,5056080605791,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-B252D357E9714D,MOD-30CA46323A3A40,Kidilo 964 360° rotation / ISOFIX | ينمو مع الطفل؛ النطاق غير مذكور في مقتطف المصدر | Dark Grey,الأطفال والأمومة,مقاعد سيارة للأطفال,Kidilo,964,360° rotation / ISOFIX,,,Dark Grey,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-E20750784D622D,MOD-E56250FD04CE9C,Maller Maller Baby Car Seat Lightweight baby car seat | Baby Blue/Grey,الأطفال والأمومة,مقاعد سيارة للأطفال,Maller,Maller Baby Car Seat,Lightweight baby car seat,,,Baby Blue/Grey,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-223A9F6BCC3BD4,MOD-E2DD39B359D268,Petit Bebe Z8 Baby car seat | Purple,الأطفال والأمومة,مقاعد سيارة للأطفال,Petit Bebe,Z8,Baby car seat,,,Purple,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-93DDE603D2CAF1,MOD-9710BF6DAFEDF3,ASUS ROG Ally 512GB | 512GB Storage | Standard | Windows | White,الألعاب الإلكترونية,أجهزة ألعاب محمولة,ASUS,ROG Ally,512GB,,512,White,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-52E0587C7E6645,MOD-9624AD41C916DA,Lenovo Legion Go S 512GB | 512GB Storage | Standard | Windows | White,الألعاب الإلكترونية,أجهزة ألعاب محمولة,Lenovo,Legion Go S,512GB,,512,White,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-117FC9EFD3C227,MOD-097ED20C84FB81,R36S R36S 128GB | 128GB Storage | Standard | Retro handheld | Purple,الألعاب الإلكترونية,أجهزة ألعاب محمولة,R36S,R36S,128GB,,128,Purple,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-E286D1DAED39BD,MOD-E95328491D9FDB,Valve Steam Deck OLED 1TB | 1000GB Storage | SteamOS,الألعاب الإلكترونية,أجهزة ألعاب محمولة,Valve,Steam Deck OLED,1TB,,1000,,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-8BAB1568742FEF,MOD-E95328491D9FDB,Valve Steam Deck OLED 512GB | 512GB Storage | SteamOS,الألعاب الإلكترونية,أجهزة ألعاب محمولة,Valve,Steam Deck OLED,512GB,,512,,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-042EC296EF9889,MOD-13FCB5B32BE928,Microsoft Xbox Series S All-Digital console | Standard | Xbox Series X|S,الألعاب الإلكترونية,أجهزة ألعاب منزلية,Microsoft,Xbox Series S,All-Digital console,,,,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-097096C7C078A8,MOD-0073F8C03F4806,Microsoft Xbox Series X Diablo IV Digital Bundle | 1000GB Storage | Diablo IV Bundle | Xbox Series X|S | Black,الألعاب الإلكترونية,أجهزة ألعاب منزلية,Microsoft,Xbox Series X,Diablo IV Digital Bundle,,1000,Black,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-AEC3D109E7B11B,MOD-0073F8C03F4806,Microsoft Xbox Series X Digital Edition | 1000GB Storage | Xbox Series X|S | White,الألعاب الإلكترونية,أجهزة ألعاب منزلية,Microsoft,Xbox Series X,Digital Edition,,1000,White,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-376C209E7AA028,MOD-0073F8C03F4806,Microsoft Xbox Series X Disc console | 1000GB Storage | Standard | Xbox Series X|S | Black,الألعاب الإلكترونية,أجهزة ألعاب منزلية,Microsoft,Xbox Series X,Disc console,,1000,Black,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-EB142A6F852C89,MOD-0073F8C03F4806,Microsoft Xbox Series X Forza Horizon 5 Bundle | 1000GB Storage | Xbox Series X|S | Black,الألعاب الإلكترونية,أجهزة ألعاب منزلية,Microsoft,Xbox Series X,Forza Horizon 5 Bundle,,1000,Black,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-CC25D9F31C25A1,MOD-E72A364998FE41,Nintendo Joy-Con Nintendo Switch 64GB Storage / White,الألعاب الإلكترونية,أجهزة ألعاب منزلية,Nintendo,Joy-Con Nintendo Switch,64GB Storage | White,,64,White,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-CAA93682764B73,MOD-4FEC90C1569102,Nintendo Nintendo Switch 2 Digital Mario Kart World Bundle | Mario Kart World Digital Bundle,الألعاب الإلكترونية,أجهزة ألعاب منزلية,Nintendo,Nintendo Switch 2,Digital Mario Kart World Bundle,,,,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-A1645DE24E22DB,MOD-4FEC90C1569102,Nintendo Nintendo Switch 2 Physical Mario Kart World Bundle | Mario Kart World Physical Bundle,الألعاب الإلكترونية,أجهزة ألعاب منزلية,Nintendo,Nintendo Switch 2,Physical Mario Kart World Bundle,,,,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-058D3C214D3495,MOD-4FEC90C1569102,Nintendo Nintendo Switch 2 Standard console,الألعاب الإلكترونية,أجهزة ألعاب منزلية,Nintendo,Nintendo Switch 2,Standard console,,,,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-79B8D70C9CB5F4,MOD-0E1339165C544C,Nintendo Nintendo Switch OLED Mario Red Edition | 64GB Storage,الألعاب الإلكترونية,أجهزة ألعاب منزلية,Nintendo,Nintendo Switch OLED,Mario Red Edition,,64,Red,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-8E22E1A9BE2219,MOD-0E1339165C544C,Nintendo Nintendo Switch OLED Neon Red/Blue Joy-Con | 64GB Storage,الألعاب الإلكترونية,أجهزة ألعاب منزلية,Nintendo,Nintendo Switch OLED,Neon Red/Blue Joy-Con,,64,Red/Blue,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-203E5C68EB30AA,MOD-0E1339165C544C,Nintendo Nintendo Switch OLED The Legend of Zelda Edition | 64GB Storage | Gold/Green,الألعاب الإلكترونية,أجهزة ألعاب منزلية,Nintendo,Nintendo Switch OLED,The Legend of Zelda Edition,,64,Gold/Green,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-0405A77B8B7941,MOD-0E1339165C544C,Nintendo Nintendo Switch OLED White Joy-Con | 64GB Storage,الألعاب الإلكترونية,أجهزة ألعاب منزلية,Nintendo,Nintendo Switch OLED,White Joy-Con,,64,White,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-D853ECD1A03453,MOD-2BBE2BF01292F7,Nintendo Nintendo Switch V2 Animal Crossing: New Horizons Edition | Animal Crossing V2,الألعاب الإلكترونية,أجهزة ألعاب منزلية,Nintendo,Nintendo Switch V2,Animal Crossing: New Horizons Edition,,,,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-F8DCD5E23913B9,MOD-BB16ED1A729218,Nintendo OLED Nintendo Switch Black,الألعاب الإلكترونية,أجهزة ألعاب منزلية,Nintendo,OLED Nintendo Switch,Black,,,Black,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-A46DFAC61612E1,MOD-4CE7A1F9EC1E8F,Sony CFI-2016B01Y 1TB Storage / 1 controller / White,الألعاب الإلكترونية,أجهزة ألعاب منزلية,Sony,CFI-2016B01Y,1TB Storage | 1 controller | White,,1024,White,CFI-2016B01Y,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-3F6C8C10868C27,MOD-06AFE913DE8AA9,Sony Playstation 5 Digital Edition 1 Terabyte 1TB Storage / 1 controller / White,الألعاب الإلكترونية,أجهزة ألعاب منزلية,Sony,Playstation 5 Digital Edition 1 Terabyte,1TB Storage | 1 controller | White,,1024,White,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-CC4B928D5C4DB7,MOD-7307A9A2BB6193,Sony Playstation 5 Disc Slim 1 Terabyte 1TB Storage / 1 controller / White,الألعاب الإلكترونية,أجهزة ألعاب منزلية,Sony,Playstation 5 Disc Slim 1 Terabyte,1TB Storage | 1 controller | White,,1024,White,CFI-2116,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-0F3C392738CB18,MOD-7307A9A2BB6193,Sony Playstation 5 Disc Slim 1 Terabyte 1TB Storage / 2 controllers / White,الألعاب الإلكترونية,أجهزة ألعاب منزلية,Sony,Playstation 5 Disc Slim 1 Terabyte,1TB Storage | 2 controllers | White,,1024,White,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-75C7A8A456E75A,MOD-8DF7CEC01AC48A,Sony PlayStation 5 Pro Digital Edition | 2000GB Storage | White,الألعاب الإلكترونية,أجهزة ألعاب منزلية,Sony,PlayStation 5 Pro,Digital Edition,,2000,White,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-88785BBD831B24,MOD-5FE2F9B37B5F55,Sony Playstation 5 Pro 2 Terabyte 2TB Storage / 1 controller / White,الألعاب الإلكترونية,أجهزة ألعاب منزلية,Sony,Playstation 5 Pro 2 Terabyte,2TB Storage | 1 controller | White,,2048,White,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-69510380C9F402,MOD-50AC679FCCBD2C,Sony PlayStation 5 Slim Digital Edition | 825GB Storage | Standard | White,الألعاب الإلكترونية,أجهزة ألعاب منزلية,Sony,PlayStation 5 Slim,Digital Edition,,825,White,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-A0E0B5BB6A0B22,MOD-50AC679FCCBD2C,Sony PlayStation 5 Slim Disc Edition | 1000GB Storage | Standard | White,الألعاب الإلكترونية,أجهزة ألعاب منزلية,Sony,PlayStation 5 Slim,Disc Edition,,1000,White,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-80E9B0211BECFF,MOD-50AC679FCCBD2C,Sony PlayStation 5 Slim Disc Edition / Ghost of Yotei Gold Limited Edition Bundle | 1000GB Storage,الألعاب الإلكترونية,أجهزة ألعاب منزلية,Sony,PlayStation 5 Slim,Disc Edition / Ghost of Yotei Gold Limited Edition Bundle,,1000,Gold,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-7644618000E038,MOD-00BA3A16A3955F,Sony Playstation 5 Slim 1 Terabyte 1TB Storage / 1 controller / White,الألعاب الإلكترونية,أجهزة ألعاب منزلية,Sony,Playstation 5 Slim 1 Terabyte,1TB Storage | 1 controller | White,,1024,White,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-9A191C58CC9AB9,MOD-9259997C5CEA87,Sony Playstation 5 Slim Digital Edition 1 Terabyte 1TB Storage / 1 controller / White,الألعاب الإلكترونية,أجهزة ألعاب منزلية,Sony,Playstation 5 Slim Digital Edition 1 Terabyte,1TB Storage | 1 controller | White,,1024,White,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-5BD122F12DEC64,MOD-2A1E0A891E070A,Sony Playstation 5 Slim Digital Edition 825 GB 825GB Storage / 1 controller / White,الألعاب الإلكترونية,أجهزة ألعاب منزلية,Sony,Playstation 5 Slim Digital Edition 825 GB,825GB Storage | 1 controller | White,,825,White,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-865AD3130B42C2,MOD-2B09D8C78007D8,Sony Playstation 5 Slim Disc Edition 1 Terabyte 1TB Storage / 1 controller / White,الألعاب الإلكترونية,أجهزة ألعاب منزلية,Sony,Playstation 5 Slim Disc Edition 1 Terabyte,1TB Storage | 1 controller | White,,1024,White,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-92BC9053E8D78D,MOD-04C2392E9EBED5,Sony Playstation 5 Standard Edition 1 Terabyte 1TB Storage / 1 controller / White,الألعاب الإلكترونية,أجهزة ألعاب منزلية,Sony,Playstation 5 Standard Edition 1 Terabyte,1TB Storage | 1 controller | White,,1024,White,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-B760C4DED1DEBD,MOD-7A6596D3AC00B1,Sony Portal Remote Player Handheld Console Midnight Black,الألعاب الإلكترونية,أجهزة ألعاب منزلية,Sony,Portal Remote Player Handheld Console,Midnight Black,,,Midnight Black,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-9CE68D537467CE,MOD-7A6596D3AC00B1,Sony Portal Remote Player Handheld Console White,الألعاب الإلكترونية,أجهزة ألعاب منزلية,Sony,Portal Remote Player Handheld Console,White,,,White,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-84166B5C0E42F4,MOD-9315909675C462,Sony Pre-Owned PlayStation 4 Fat 500GB Storage / Black,الألعاب الإلكترونية,أجهزة ألعاب منزلية,Sony,Pre-Owned PlayStation 4 Fat,500GB Storage | Black,,500,Black,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-3F56C5AFA7AE39,MOD-B106CF09E64588,Sony Pre-Owned PlayStation 4 Slim 500GB Storage / Black,الألعاب الإلكترونية,أجهزة ألعاب منزلية,Sony,Pre-Owned PlayStation 4 Slim,500GB Storage | Black,,500,Black,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-651FB928FBDB71,MOD-7B1454D2AA5143,Sony Pre-Owned Playstation 5 Slim CD Edition 1TB Storage / White,الألعاب الإلكترونية,أجهزة ألعاب منزلية,Sony,Pre-Owned Playstation 5 Slim CD Edition,1TB Storage | White,,1024,White,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-9171C53BC7B702,MOD-AC0877560352F5,Microsoft Xbox Elite Wireless Controller Series 2 Black | Xbox Series X|S / PC,الألعاب الإلكترونية,أذرع تحكم وملحقات كونسول,Microsoft,Xbox Elite Wireless Controller Series 2,Black,,,Black,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-CED7C123BBF486,MOD-F9AA5247BF1EEB,Microsoft Xbox Wireless Controller Ice Breaker | Special Edition | Xbox Series X|S / PC | Frosted Blue,الألعاب الإلكترونية,أذرع تحكم وملحقات كونسول,Microsoft,Xbox Wireless Controller,Ice Breaker,,,Frosted Blue,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-38D9A840D6F925,MOD-F9AA5247BF1EEB,Microsoft Xbox Wireless Controller Nocturnal Vapor | Special Edition | Xbox Series X|S / PC | Green/Black,الألعاب الإلكترونية,أذرع تحكم وملحقات كونسول,Microsoft,Xbox Wireless Controller,Nocturnal Vapor,,,Green/Black,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-EC1589871DBB75,MOD-F9AA5247BF1EEB,Microsoft Xbox Wireless Controller Pulse Cipher | Special Edition | Xbox Series X|S / PC | Transparent Red,الألعاب الإلكترونية,أذرع تحكم وملحقات كونسول,Microsoft,Xbox Wireless Controller,Pulse Cipher,,,Transparent Red,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-E438A4BEDF9777,MOD-F9AA5247BF1EEB,Microsoft Xbox Wireless Controller Sky Cipher | Special Edition | Xbox Series X|S / PC | Transparent Blue,الألعاب الإلكترونية,أذرع تحكم وملحقات كونسول,Microsoft,Xbox Wireless Controller,Sky Cipher,,,Transparent Blue,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-D97DD46A4AD892,MOD-F9AA5247BF1EEB,Microsoft Xbox Wireless Controller White | Standard | Xbox Series X|S / PC,الألعاب الإلكترونية,أذرع تحكم وملحقات كونسول,Microsoft,Xbox Wireless Controller,White,,,White,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-51A2AF280A6E3B,MOD-6ED9BFDDE956B8,Sony DualSense Edge Wireless Controller Black / carrying case | PlayStation 5,الألعاب الإلكترونية,أذرع تحكم وملحقات كونسول,Sony,DualSense Edge Wireless Controller,Black / carrying case,,,Black,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-F1A6E10F1068F4,MOD-8BDC209D367D5B,Sony DualSense Wireless Controller Chroma Pearl | PlayStation 5,الألعاب الإلكترونية,أذرع تحكم وملحقات كونسول,Sony,DualSense Wireless Controller,Chroma Pearl,,,Chroma Pearl,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-6D42CC13C63E24,MOD-8BDC209D367D5B,Sony DualSense Wireless Controller Chroma Teal | PlayStation 5,الألعاب الإلكترونية,أذرع تحكم وملحقات كونسول,Sony,DualSense Wireless Controller,Chroma Teal,,,Chroma Teal,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-ADE143638D8BAD,MOD-8BDC209D367D5B,Sony DualSense Wireless Controller Galactic Purple | Standard | PlayStation 5,الألعاب الإلكترونية,أذرع تحكم وملحقات كونسول,Sony,DualSense Wireless Controller,Galactic Purple,,,Galactic Purple,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
